Speed,Torque,Ia magnitude,Ia phase,Ib magnitude,Ib phase,Ic magnitude,Ic phase,I beta magnitude,I beta phase,I alpha magnitude,I alpha phase,Iq ,Id ,,,,,,,,,,,,,,,
0.97242019,0.978197713,0.553991586,0.261606287,0.397763809,-0.399147272,0.466046657,-0.990570723,0.553991586,0.261606287,0.425240229,-0.170439992,0.068776838,0.139536123,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.180784084,0.181858192,0.02367014,0.792101153,0.073053201,-0.017373206,0.053045986,-0.942918512,0.02367014,0.792101153,0.076313361,0.014799205,0.173909818,0.058047539,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.898200227,0.90353678,0.786501164,0.911069107,0.757495011,0.204807572,0.644236869,-0.440704164,0.786501164,0.911069107,0.726835822,0.370779267,0.323976952,0.493155044,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.398361153,0.40072797,0.104316014,-0.768654293,0.118560329,0.82894264,0.169049028,0.011402601,0.104316014,-0.768654293,0.169727714,0.938792807,0.173897895,0.129997888,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.862120047,0.867242234,0.380349909,0.120640675,0.337206056,-0.53796857,0.344274817,0.814593022,0.380349909,0.120640675,0.354664121,-0.354925022,0.174077092,0.288227623,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.306145256,0.307964182,0.137402814,0.006389179,0.070415651,-0.817934345,0.077916731,0.85723441,0.137402814,0.006389179,0.044751604,-0.438238433,0.173913956,0.099171517,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.775214068,0.779819913,0.318805336,-0.260645699,0.347763968,-0.967714292,0.279736018,0.347428981,0.318805336,-0.260645699,0.337181417,-0.824675858,0.173903176,0.258579746,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.417887005,0.420369832,0.087615595,-0.592592033,0.157028439,0.897319345,0.167803938,0.057081058,0.087615595,-0.592592033,0.192618279,0.981861496,0.173911711,0.136544699,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.866752894,0.871902607,0.381734876,0.126314121,0.340219217,-0.531695056,0.346837595,0.819120508,0.381734876,0.126314121,0.358160332,-0.349710391,0.173935413,0.29058494,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.130854023,0.131631477,0.031632475,0.064939323,0.025222914,-0.084832246,0.051750028,0.997395877,0.031632475,0.064939323,0.047123666,-0.028613867,0.173912988,0.041895311,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.148706837,0.149590362,0.041308028,-0.940271282,0.023737782,0.876181994,0.058365926,-0.008054911,0.041308028,-0.940271282,0.050050567,0.959835173,0.173913123,0.047653756,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.048786844,0.049076705,0.008943397,-0.034027193,0.019998458,0.998689845,0.010892746,0.023434631,0.008943397,-0.034027193,0.018746284,-0.992313242,0.173913086,0.01557611,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.545076176,0.548314683,0.162664596,-0.670961277,0.197075408,0.816745217,0.235785233,0.035956604,0.162664596,-0.670961277,0.249937817,0.939264272,0.173912327,0.17969609,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.451231296,0.453912235,0.140191913,-0.794502793,0.128035697,0.768898134,0.194515923,-0.005334382,0.140191913,-0.794502793,0.186579074,0.908706004,0.173915676,0.147803657,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
1.000209323,1.006151951,0.693433266,0.377958472,0.675151249,-0.236063584,0.730958211,-0.93057156,0.693433266,0.377958472,0.76399315,-0.072780676,0.190556781,0.001349787,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.996379402,1.002299275,0.729437267,0.437639617,0.82530309,-0.148967787,0.88693237,-0.888355632,0.729437267,0.437639617,0.961830009,-0.010385118,0.714510745,-0.126378864,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.659360044,0.663277556,0.308229329,-0.0591667,0.2612245,-0.809297504,0.206491097,0.616068591,0.308229329,-0.0591667,0.22451724,-0.6200084,0.173869168,0.21883388,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.24635064,0.247814304,0.086708605,-0.935285966,0.031155422,0.67114712,0.093964138,-0.031779816,0.086708605,-0.935285966,0.071496137,0.90119148,0.17391277,0.079441142,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.316359451,0.318239064,0.11091468,-0.091380005,0.131853741,-0.965545346,0.050307394,0.320624439,0.11091468,-0.091380005,0.101360709,-0.887316233,0.173913948,0.102560566,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.357950787,0.36007751,0.083378752,0.762271026,0.156732745,-0.016732427,0.102836753,-0.858007371,0.083378752,0.762271026,0.153246198,0.047683048,0.173914968,0.116422128,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.02899082,0.029163066,0.000715006,0.825839651,0.010596991,-0.004939199,0.009537938,-0.993785542,0.000715006,0.825839651,0.012297088,0.000477927,0.173913043,0.009253076,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.001705636,0.00171577,0.000178158,-0.002226468,0.00067389,0.999836465,0.000478067,0.00054518,0.000178158,-0.002226468,0.000701662,-0.999861122,0.173913038,0.000544317,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.652418163,0.656294431,0.259582762,0.789502203,0.297599572,0.042817877,0.206721673,-0.647207913,0.259582762,0.789502203,0.272352583,0.171428641,0.173914096,0.216412749,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.633504071,0.637267962,0.24391108,0.776451387,0.290646183,0.029671685,0.200264001,-0.674136193,0.24391108,0.776451387,0.268010414,0.15212464,0.173907228,0.209920268,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.90564483,0.911025614,0.489744135,-0.541235288,0.519000369,0.833718865,0.526824409,0.124526524,0.489744135,-0.541235288,0.574216346,0.984046322,0.132710078,0.008792502,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.456398901,0.459110543,0.163757395,-0.150390867,0.202669426,-0.965079857,0.106718523,0.318585326,0.163757395,-0.150390867,0.171074136,-0.866800115,0.173907237,0.149561864,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.808023988,0.81282477,0.317403688,-0.592479567,0.333219782,0.781240022,0.338631485,0.074807393,0.317403688,-0.592479567,0.36810228,0.933091985,0.173912545,0.269862473,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.574744547,0.578159326,0.194992104,0.265708941,0.193749585,-0.247098609,0.252476886,-0.995158632,0.194992104,0.265708941,0.253143746,-0.100528783,0.173911929,0.189821966,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.834956802,0.839917602,0.37688907,-0.064016682,0.342774851,-0.761319008,0.309151411,0.606326652,0.37688907,-0.064016682,0.333699207,-0.583222074,0.173925728,0.27912622,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.004786402,0.00481484,0.002026837,-0.999890456,0.000865259,0.003237269,0.001043861,-0.002361495,0.002026837,-0.999890456,0.000137636,0.97661436,0.173913122,0.001527294,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.404487909,0.406891127,0.182242414,0.034431897,0.088222009,-0.685715682,0.131439506,0.870428711,0.182242414,0.034431897,0.089599854,-0.325981103,0.173908066,0.13203907,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.782263274,0.786911001,0.297138363,0.473525629,0.332458505,-0.159944331,0.323676956,-0.878711535,0.297138363,0.473525629,0.36265668,-0.017729274,0.173907724,0.261004949,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.834046722,0.839002114,0.372477779,-0.891545647,0.320565368,0.449938308,0.333217747,-0.189684544,0.372477779,-0.891545647,0.337765349,0.638889529,0.173914865,0.278817388,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.717180455,0.7214415,0.321340979,0.123079587,0.245629332,-0.511046545,0.292973231,0.862970073,0.321340979,0.123079587,0.2755132,-0.300411102,0.173908659,0.238634528,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.541500812,0.544718077,0.184211792,-0.766611128,0.170384548,0.739217425,0.237111513,-0.006715281,0.184211792,-0.766611128,0.231257771,0.89130342,0.173910812,0.178474096,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.390531482,0.39285178,0.13157627,-0.863186343,0.086823543,0.717224504,0.163029995,-0.026732987,0.13157627,-0.863186343,0.143006869,0.889188592,0.17391555,0.127340575,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.335295666,0.337287787,0.105456206,0.126933886,0.07022002,-0.241455358,0.138416738,0.980925016,0.105456206,0.126933886,0.121804267,-0.090114755,0.173914941,0.108859736,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.45762584,0.460344771,0.110472497,0.639698515,0.200126465,-0.047197926,0.158845946,-0.867976715,0.110472497,0.639698515,0.210395969,0.034014734,0.173914415,0.149970605,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.418538675,0.421025374,0.139106429,-0.157141518,0.185998532,-0.97777582,0.097132389,0.271367411,0.139106429,-0.157141518,0.160014424,-0.891382435,0.173914653,0.136762287,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.813789609,0.818624646,0.364689602,-0.11354279,0.342889861,-0.821958556,0.293287821,0.541382855,0.364689602,-0.11354279,0.327001712,-0.651333005,0.173898745,0.271844403,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.428329991,0.430874864,0.098583759,0.658213942,0.186559681,-0.041570559,0.144561099,-0.871638177,0.098583759,0.658213942,0.194824319,0.034419342,0.173904989,0.140073769,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.292752265,0.294491619,0.110052723,-0.066637375,0.115917082,-0.954539818,0.038175379,0.414607369,0.110052723,-0.066637375,0.081740292,-0.86813612,0.173912548,0.094733192,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.793341038,0.798054583,0.304874857,0.541727589,0.345502142,-0.111424139,0.319013592,-0.826137321,0.304874857,0.541727589,0.365948286,0.02878977,0.173911584,0.264818842,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.923693254,0.929181271,0.668332754,0.185934564,0.60336899,-0.467915781,0.617248528,0.877127981,0.668332754,0.185934564,0.639857964,-0.288617303,0.436099909,0.486237653,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.642572037,0.646389805,0.245417187,-0.763042819,0.218018859,0.685707216,0.281590612,-0.022780239,0.245417187,-0.763042819,0.275677166,0.855074426,0.173654491,0.213322854,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.233349024,0.23473544,0.049585994,-0.150600628,0.0990616,0.993822879,0.056970563,0.108216835,0.049585994,-0.150600628,0.093379003,-0.963273052,0.173912069,0.075178305,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.909272352,0.914674689,0.60395738,-0.936505763,0.537181543,0.436296479,0.591885104,-0.230025174,0.60395738,-0.936505763,0.599054033,0.616443718,0.07376888,0.741284619,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.393221432,0.395557712,0.082678942,-0.658191026,0.138052459,0.885222732,0.160780238,0.040845755,0.082678942,-0.658191026,0.177711226,0.970962452,0.173917154,0.128238038,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.522451781,0.525555868,0.229534414,-0.914948206,0.131291426,0.465848764,0.202639407,-0.109844195,0.229534414,-0.914948206,0.164114355,0.736534068,0.173904261,0.171984671,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.395769952,0.398121374,0.172585202,0.050165585,0.07719128,-0.616109791,0.13800634,0.897291667,0.172585202,0.050165585,0.096218872,-0.261510979,0.173913309,0.129099833,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.333621155,0.335603327,0.118004499,0.096271371,0.058217442,-0.327434479,0.133338858,0.963803934,0.118004499,0.096271371,0.108261371,-0.118073533,0.173914585,0.108301987,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.328329128,0.330279858,0.147066568,-0.016806634,0.097845216,-0.87155464,0.066168538,0.769896787,0.147066568,-0.016806634,0.055204246,-0.634506391,0.173914707,0.106540427,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.430374244,0.432931263,0.113461728,0.738366454,0.192531853,-0.018377845,0.130005721,-0.830433743,0.113461728,0.738366454,0.188104541,0.059089875,0.173906815,0.14076176,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.633272271,0.637034785,0.217996145,-0.678579001,0.234729509,0.772994344,0.277151175,0.02735862,0.217996145,-0.678579001,0.289273912,0.914503463,0.173896756,0.209852868,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.011314466,0.011381689,0.000745443,-0.976057211,0.003614945,0.996968069,0.004130643,0.001450568,0.000745443,-0.976057211,0.004744654,0.999412009,0.173913274,0.003610016,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.065852677,0.066243933,0.021239148,0.981094017,0.025631661,0.007582495,0.005180377,-0.890694081,0.021239148,0.981094017,0.018408421,0.025215963,0.173913045,0.021032842,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.224960738,0.226297317,0.03301574,0.76136983,0.092138773,-0.021183064,0.067025771,-0.928645165,0.03301574,0.76136983,0.095972229,0.018829163,0.17391114,0.072436554,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.998873293,1.004807984,0.219948487,0.212082833,0.260877889,-0.42220908,0.248293561,0.845355214,0.219948487,0.212082833,0.284138948,-0.288528752,-0.020499333,0.358857201,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.552882414,0.556167301,0.196728653,0.216334536,0.170284973,-0.287856995,0.241781313,0.982104515,0.196728653,0.216334536,0.231561825,-0.124686273,0.17364509,0.182693914,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.584228781,0.587699909,0.176049918,-0.394301945,0.261165602,0.937260167,0.217979044,0.159452897,0.176049918,-0.394301945,0.2748609,-0.959319298,0.173908173,0.193061782,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.15532255,0.156245381,0.049765307,0.047423367,0.017655113,-0.197268783,0.059141619,0.984040479,0.049765307,0.047423367,0.046264369,-0.055162234,0.1739131,0.049791059,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.182781717,0.183867694,0.041040561,-0.895747378,0.041202501,0.901046336,0.073212051,0.000689083,0.041040561,-0.895747378,0.069663487,0.966013454,0.173917999,0.058704365,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.45516954,0.457873878,0.208743032,0.035598035,0.111011187,-0.679298387,0.150915802,0.851251889,0.208743032,0.035598035,0.110108207,-0.353201872,0.173834295,0.148987813,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.156299985,0.157228623,0.030393198,0.893618887,0.065070119,-0.004427967,0.036508022,-0.926744378,0.030393198,0.893618887,0.061277967,0.024309666,0.17391006,0.050119889,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.60241193,0.605991091,0.213553987,-0.260437033,0.278000253,-0.998182203,0.195163651,0.267094333,0.213553987,-0.260437033,0.264106082,-0.886885693,0.173910145,0.199275775,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.60479602,0.608389346,0.189100889,0.38932585,0.237120922,-0.169041759,0.25903774,-0.938877738,0.189100889,0.38932585,0.284228492,-0.04576406,0.173918937,0.200093373,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.653909866,0.657794996,0.292850418,-0.889702576,0.206087827,0.482536997,0.264637246,-0.129141954,0.292850418,-0.889702576,0.23794341,0.709491687,0.173907509,0.21691765,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.691877536,0.695988247,0.302592978,-0.144950304,0.302653529,-0.892524537,0.219313631,0.468522325,0.302592978,-0.144950304,0.269232811,-0.73954278,0.173918201,0.229942431,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.490906755,0.493823421,0.121932114,0.585276687,0.212060563,-0.064998658,0.181173367,-0.878646948,0.121932114,0.585276687,0.229868523,0.022935043,0.173908937,0.161252242,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.487333486,0.490228922,0.218889944,0.939740117,0.186116353,0.125984436,0.111821913,-0.400147028,0.218889944,0.939740117,0.136099014,0.297387644,0.173909045,0.160040097,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.461838876,0.464582839,0.202121725,0.067977654,0.102740333,-0.565989469,0.171461802,0.893433934,0.202121725,0.067977654,0.130256,-0.261233326,0.17391505,0.151395942,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.1910205,0.192155427,0.082842191,0.005716163,0.036803494,-0.87060478,0.04587365,0.912162841,0.082842191,0.005716163,0.018122755,-0.36487536,0.173913531,0.061365178,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.85440496,0.859481309,0.369040184,-0.196675551,0.366716317,-0.892332704,0.317426182,0.447198935,0.369040184,-0.196675551,0.359831707,-0.731609583,0.173908874,0.285833271,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.704622872,0.708809308,0.271699641,-0.717587814,0.260151418,0.705611478,0.307472932,-0.00393787,0.271699641,-0.717587814,0.312705193,0.867560657,0.173905275,0.234318047,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.5932171,0.596741631,0.237858862,-0.829957351,0.177090756,0.618940241,0.254438722,-0.057225395,0.237858862,-0.829957351,0.232968759,0.816626384,0.173910085,0.1961325,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.145405586,0.146269496,0.0587383,0.018170017,0.013402492,-0.763232898,0.045005605,0.960573579,0.0587383,0.018170017,0.023808604,-0.121939878,0.173913395,0.046588012,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.59306156,0.596585167,0.184742571,-0.368467601,0.268079496,0.948343657,0.216619782,0.177604908,0.184742571,-0.368467601,0.276852519,-0.94689619,0.173915038,0.19607934,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.532760755,0.535926091,0.160297953,0.304742819,0.186051711,-0.193818604,0.231344626,-0.973267225,0.160297953,0.304742819,0.241011823,-0.068366894,0.17391451,0.175491787,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.570940961,0.574333141,0.173275812,-0.643733726,0.214608403,0.823166968,0.24611698,0.046530292,0.173275812,-0.643733726,0.265198332,0.945590413,0.173917137,0.188520243,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.940547351,0.946135505,0.580746215,0.600829955,0.762848774,-0.07754874,0.633626086,-0.82365545,0.580746215,0.600829955,0.785637961,0.040187102,0.751883401,0.010529679,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.765846995,0.770397186,0.289401589,-0.417783725,0.339499598,0.918725197,0.301747556,0.198506064,0.289401589,-0.417783725,0.354464851,-0.946610056,0.173895856,0.255363401,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.06512626,0.0655132,0.007148166,-0.08217364,0.025840924,0.993975704,0.018294344,0.021177292,0.007148166,-0.08217364,0.026858351,-0.994432082,0.17391312,0.020800563,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.022155155,0.022286788,0.00870557,0.003013093,0.001241694,-0.94631469,0.006859488,0.994306243,0.00870557,0.003013093,0.003570261,-0.017952642,0.173913051,0.007070869,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.173013131,0.174041069,0.01467087,-0.627806254,0.060324435,0.960864919,0.062581583,0.027489404,0.01467087,-0.627806254,0.074791728,0.99559297,0.173913521,0.055518985,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.357734074,0.35985951,0.150675473,0.053828825,0.0606154,-0.579383249,0.126923504,0.917293562,0.150675473,0.053828825,0.087680134,-0.218101001,0.173912615,0.116349363,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.388737536,0.391047175,0.164697625,-0.939396212,0.071435411,0.437672301,0.14106929,-0.086939363,0.164697625,-0.939396212,0.101023549,0.774798862,0.173913328,0.126737407,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.199651192,0.200837397,0.057267106,0.921469167,0.083123301,0.011219569,0.032079141,-0.837382062,0.057267106,0.921469167,0.068102778,0.054349234,0.173912435,0.06417355,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.836892664,0.841864966,0.34178471,-0.339201803,0.367084082,0.979679753,0.320777777,0.289908076,0.34178471,-0.339201803,0.371223742,-0.872523815,0.173922857,0.279791478,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.524584661,0.52770142,0.244436833,-0.960517843,0.144652501,0.336486479,0.181087489,-0.170036101,0.244436833,-0.960517843,0.143941143,0.625232377,0.173910328,0.172704966,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.224817409,0.226153135,0.09838252,0.00653902,0.045176818,-0.851561844,0.055069344,0.897081019,0.09838252,0.00653902,0.024637604,-0.38630713,0.173913823,0.072385417,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.5909466,0.594457641,0.180507938,-0.390717105,0.264857051,0.938600192,0.220216651,0.1636594,0.180507938,-0.390717105,0.277797773,-0.956877077,0.173915456,0.195356463,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.004384409,0.004410458,0.001759238,-0.000502212,0.001358912,-0.998736087,0.000326683,0.992495034,0.001759238,-0.000502212,0.000606673,-0.995779202,0.173913045,0.001399153,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.651732278,0.65560447,0.213811928,-0.563802118,0.268305031,0.844903192,0.275189457,0.085977641,0.213811928,-0.563802118,0.308978566,0.970082534,0.173918145,0.216172986,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.111415097,0.112077057,0.025484068,-0.940662108,0.022418653,0.932432624,0.043974539,-0.001068218,0.025484068,-0.940662108,0.040726183,0.977222665,0.173913007,0.035640114,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.604543578,0.608135404,0.252636144,0.851726906,0.267515234,0.077598859,0.170747986,-0.574024225,0.252636144,0.851726906,0.229334854,0.213600235,0.173917653,0.200008893,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.413147891,0.415602561,0.112631092,0.771480859,0.184913024,-0.008897679,0.116683897,-0.817233669,0.112631092,0.771480859,0.175552379,0.066864543,0.173915686,0.134947204,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.25652934,0.25805348,0.08820868,0.927463682,0.104329657,0.029445661,0.033931448,-0.698316116,0.08820868,0.927463682,0.077886663,0.0954654,0.173912097,0.082784918,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.303033354,0.304833792,0.135797338,0.992668496,0.081570697,0.138859039,0.065328468,-0.184225616,0.135797338,0.992668496,0.044074834,0.42803011,0.173911603,0.098138241,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.499858434,0.502828285,0.234033219,-0.026175682,0.170959519,-0.81751093,0.131766185,0.702027226,0.234033219,-0.026175682,0.127243228,-0.593401329,0.17390924,0.164296661,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.862122393,0.867244594,0.372078167,0.199197091,0.337837584,-0.446294837,0.351925907,0.892588699,0.372078167,0.199197091,0.363790584,-0.268529597,0.174008277,0.288635693,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.345578842,0.347632059,0.062082261,-0.356536989,0.144030177,0.958215902,0.116119367,0.093293515,0.062082261,-0.356536989,0.155163925,-0.979970524,0.173913515,0.112290243,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.199223154,0.200406815,0.079292331,0.030418955,0.019030669,-0.63245777,0.06613485,0.953554093,0.079292331,0.030418955,0.039917039,-0.134878486,0.173913694,0.064033866,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.646405428,0.650245972,0.210975767,0.428993171,0.264441395,-0.157972461,0.273679469,-0.918079413,0.210975767,0.428993171,0.306190086,-0.032842855,0.173904354,0.214347218,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.628696577,0.632431905,0.299685006,0.98897378,0.224781734,0.251747036,0.204806099,-0.290159548,0.299685006,0.98897378,0.197418476,0.47451157,0.173915746,0.208278314,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.146669649,0.147541069,0.019038235,-0.836821306,0.043587523,0.951297129,0.056399736,0.012852522,0.019038235,-0.836821306,0.061060347,0.986757205,0.173912723,0.046996127,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.827513311,0.832429886,0.359292224,-0.185445274,0.3578587,-0.889438183,0.301586528,0.453253548,0.359292224,-0.185445274,0.345803838,-0.729768431,0.173908029,0.276564006,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.965939057,0.971678073,0.358316541,0.666273303,0.331702509,-0.060513582,0.26931333,-0.68188611,0.358316541,0.666273303,0.304149932,0.111590038,-0.02584839,0.538967079,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.30766997,0.309497956,0.076021342,-0.827395702,0.079655104,0.848507286,0.127520245,0.00345146,0.076021342,-0.827395702,0.123900877,0.945999622,0.17386906,0.099761705,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.387898982,0.390203639,0.178495826,0.995292773,0.109254386,0.182579377,0.097021371,-0.20783068,0.178495826,0.995292773,0.072596196,0.471397306,0.173915241,0.126455988,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
0.113183597,0.113856064,0.02523124,-0.06254061,0.046899148,-0.999551142,0.022367088,0.06598848,0.02523124,-0.06254061,0.041805458,-0.977728112,0.173913064,0.036208804,,157,31,29.5,180,30.5,180,32,180,29.5,180,29.5,180,34.5,32
